"","REGION","WBAN_ID","STATION_NAME","STATE_PROVINCE","COUNTY","COUNTRY","EXTENDED_NAME","CALL_SIGN","STATION_TYPE","DATE_ASSIGNED","BEGIN_DATE","COMMENTS","LOCATION","ELEV_OTHER","ELEV_GROUND","ELEV_RUNWAY","ELEV_BAROMETRIC","ELEV_STATION","ELEV_UPPER_AIR"
"59","001",160,"BOULDER MUNICIPAL AIRPORT","CO","BOULDER","US","BOULDER MUNICIPAL AIRPORT","BDU","AWOS","November 2013","01-APR-40","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.033, -105.217","","5289 FEET","","","",""
"60","001",161,"ERIE MUNICIPAL AIRPORT","CO","WELD","US","ERIE MUNICIPAL AIRPORT","EIK","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.017, -105.05","","5132 FEET","","","",""
"61","001",162,"FORT MORGAN MUNICIPAL AIRPORT","CO","MORGAN","US","FORT MORGAN MUNICIPAL AIRPORT","FMM","AWOS","November 2013","01-APR-40","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.333, -103.8","","4571 FEET","","","",""
"62","001",163,"HOLYOKE AIRPORT","CO","PHILLIPS","US","HOLYOKE AIRPORT","HEQ","AWOS","November 2013","01-FEB-61","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.567, -102.267","","3731 FEET","","","",""
"63","001",164,"VANCE BRAND AIRPORT","CO","BOULDER","US","VANCE BRAND AIRPORT","LMO","AWOS","November 2013","01-OCT-46","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.167, -105.167","","5056 FEET","","","",""
"64","001",165,"STEVENS FIELD AIRPORT","CO","ARCHULETA","US","STEVENS FIELD AIRPORT","PSO","AWOS","November 2013","01-AUG-62","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","37.283, -107.05","","7661 FEET","","","",""
"65","001",166,"LAGO VISTA RUSTY ALLEN AIRPORT","TX","TRAVIS","US","LAGO VISTA RUSTY ALLEN AIRPORT","RYW","AWOS","November 2013","01-SEP-73","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","30.5, -97.967","","1231 FEET","","","",""
"66","001",167,"DE KALB COUNTY AIRPORT","IN","DEKALB","US","DE KALB COUNTY AIRPORT","GWB","AWOS","November 2013","01-OCT-64","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","41.3, -85.067","","880 FEET","","","",""
"67","001",168,"STERLING MUNICIPAL AIRPORT","CO","LOGAN","US","STERLING MUNICIPAL AIRPORT","STK","AWOS","November 2013","01-APR-40","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.617, -103.267","","4039 FEET","","","",""
"68","001",169,"CHESTER AIRPORT","CT","MIDDLESEX","US","CHESTER AIRPORT","SNC","AWOS","November 2013","01-JUN-59","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","41.384, -72.506","","417 FEET","","","",""
"69","001",170,"EUREKA AIRPORT","NV","EUREKA","US","EUREKA AIRPORT","05U","AWOS","November 2013","01-NOV-52","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","39.6, -116","","5955 FEET","","","",""
"70","001",171,"CARSON AIPPORT","NV","CARSON (CITY)","US","CARSON AIRPORT","CXP","AWOS","November 2013","01-APR-40","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","39.183, -119.733","","4699 FEET","","","",""
"71","001",172,"STAN STAMPER MUNICIPAL AIRPORT","OK","CHOCTAW","US","STAN STAMPER MUNICIPAL AIRPORT","HHW","AWOS","November 2013","01-AUG-85","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.033, -95.533","","571 FEET","","","",""
"72","001",173,"INDIANAPOLIS EXECUTIVE AIRPORT","IN","BOONE","US","INDIANAPOLIS EXECUTIVE AIRPORT","TYQ","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.031, -86.251","","922 FEET","","","",""
"73","001",174,"UNIVERSITY AIRPORT","CA","YOLO","US","UNIVERSITY AIRPORT","EDU","AWOS","November 2013","01-JUN-46","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","38.533, -121.783","","69 FEET","","","",""
"74","001",175,"RUSK COUNTY AIRPORT","TX","RUSK","US","RUSK COUNTY AIRPORT","RFI","AWOS","November 2013","01-JUL-47","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","32.15, -94.85","","443 FEET","","","",""
"75","001",176,"STEPHENS COUNTY AIRPORT","TX","STEPHENS","US","STEPHENS COUNTY AIRPORT","BKD","AWOS","November 2013","01-OCT-37","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","32.717, -98.892","","1283 FEET","","","",""
"76","001",177,"CASTROVILLE MUNICIPAL AIRPORT","TX","MEDINA","US","CASTROVILLE MUNICIPAL AIRPORT","CVB","AWOS","November 2013","01-JAN-51","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","29.85, -98.85","","771 FEET","","","",""
"77","001",178,"LINDEN AIRPORT","NJ","UNION","US","LINDEN AIRPORT","LDJ","AWOS","November 2013","01-OCT-42","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","40.617, -74.25","","23 FEET","","","",""
"78","001",179,"TODD FIELD AIRPORT","MN","TODD","US","TODD FIELD AIRPORT","14Y","AWOS","November 2013","01-OCT-89","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","45.9, -94.867","","1333 FEET","","","",""
"79","001",180,"LAKE ELMO AIRPORT","MN","WASHINGTON","US","LAKE ELMO AIRPORT","21D","AWOS","November 2013","01-OCT-51","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","45, -92.85","","932 FEET","","","",""
"80","001",181,"ZAPATA COUNTY AIRPORT","TX","ZAPATA","US","ZAPATA COUNTY AIRPORT","APY","AWOS","November 2013","01-FEB-87","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","26.967, -99.25","","424 FEET","","","",""
"81","001",182,"ELBOW LAKE MUNICIPAL PRIDE OF THE PRAIRIE AIRPORT","MN","GRANT","US","ELBOW LAKE MUNICIPAL PRIDE OF THE PRAIRIE AIRPORT","Y63","AWOS","November 2013","01-MAY-66","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","45.986, -95.992","","1205 FEET","","","",""
"82","001",183,"PLATTEVILLE MUNICIPAL AIRPORT","WI","GRANT","US","PLATTEVILLE MUNICIPAL AIRPORT","PVB","AWOS","November 2013","01-OCT-65","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","42.683, -90.45","","1024 FEET","","","",""
"83","001",184,"ABBEVILLE CHRIS CRUSTA MEMORIAL AIRPORT","LA","VERMILION","US","ABBEVILLE CHRIS CRUSTA MEMORIAL AIRPORT","IYA","AWOS","November 2013","01-APR-48","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","29.976, -92.084","","50 FEET","","","",""
"84","001",185,"SHAWANO MUNICIPAL AIRPORT","WI","SHAWANO","US","SHAWANO MUNICIPAL AIRPORT","EZS","AWOS","November 2013","01-MAR-45","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","44.783, -88.55","","814 FEET","","","",""
"85","001",186,"H L SONNY CALLAHAN AIRPORT","AL","BALDWIN","US","H L SONNY CALLAHAN AIRPORT","CQF","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","30.46, -87.877","","92 FEET","","","",""
"86","001",187,"STARKE COUNTY AIRPORT","IN","STARKE","US","STARKE COUNTY AIRPORT","OXI","AWOS","November 2013","01-APR-77","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","41.333, -86.667","","683 FEET","","","",""
"87","001",188,"HOUSTON DUNN HELISTOP","TX","HARRIS","US","HOUSTON DUNN HELISTOP","MCJ","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","29.717, -95.383","","227 FEET","","","",""
"88","001",189,"NEWBERRY COUNTY AIRPORT","SC","NEWBERRY","US","NEWBERRY COUNTY AIRPORT","EOE","AWOS","November 2013","01-OCT-46","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.3, -81.633","","568 FEET","","","",""
"89","001",190,"LAURENS COUNTY AIRPORT","SC","LAURENS","US","LAURENS COUNTY AIRPORT","LUX","AWOS","November 2013","01-NOV-63","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.5, -81.95","","696 FEET","","","",""
"90","001",191,"BERKELEY COUNTY AIRPORT","SC","BERKELEY","US","BERKELEY COUNTY AIRPORT","MKS","AWOS","November 2013","01-OCT-47","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.183, -80.033","","73 FEET","","","",""
"91","001",192,"CHESTER CATAWBA REGIONAL AIRPORT","SC","CHESTER","US","CHESTER CATAWBA REGIONAL AIRPORT","DCM","AWOS","November 2013","01-DEC-43","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.783, -81.2","","657 FEET","","","",""
"92","001",193,"AIKEN MUNICIPAL AIRPORT","SC","AIKEN","US","AIKEN MUNICIPAL AIRPORT","AIK","AWOS","November 2013","01-JAN-43","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.65, -81.683","","529 FEET","","","",""
"93","001",194,"BARNWELL REGIONAL AIRPORT","SC","BARNWELL","US","BARNWELL REGIONAL AIRPORT","BNL","AWOS","November 2013","01-MAY-43","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.25, -81.383","","247 FEET","","","",""
"94","001",195,"WOODWARD FIELD AIRPORT","SC","KERSHAW","US","WOODWARD FIELD AIRPORT","CDN","AWOS","November 2013","01-NOV-37","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.283, -80.567","","302 FEET","","","",""
"95","001",196,"WILLIAMSBURG REGIONAL AIRPORT","SC","WILLIAMSBURG","US","WILLIAMSBURG REGIONAL AIRPORT","CKI","AWOS","November 2013","01-JUL-70","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.717, -79.85","","66 FEET","","","",""
"96","001",197,"CHERAW MUNICIPAL AIRPORT LYNCH BELLINGER FIELD","SC","CHESTERFIELD","US","CHERAW MUNICIPAL LYNCH BELLINGER FIELD","CQW","AWOS","November 2013","01-FEB-45","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.717, -79.95","","240 FEET","","","",""
"97","001",198,"CHARLESTON EXECUTIVE AIRPORT","SC","CHARLESTON","US","CHARLESTON EXECUTIVE AIRPORT","JZI","AWOS","November 2013","01-APR-43","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","32.701, -80.003","","17 FEET","","","",""
"98","001",199,"LANCASTER COUNTY MC WHIRTER FIELD AIRPORT","SC","LANCASTER","US","LANCASTER COUNTY MC WHIRTER FIELD AIRPORT","LKR","AWOS","November 2013","01-AUG-70","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.717, -80.85","","486 FEET","","","",""
"99","002",200,"MARION COUNTY AIRPORT","SC","MARION","US","MARION COUNTY AIRPORT","MAO","AWOS","November 2013","01-OCT-60","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.181, -79.335","","92 FEET","","","",""
"100","002",201,"LOWCOUNTRY REGIONAL AIRPORT","SC","COLLETON","US","LOWCOUNTRY REGIONAL AIRPORT","RBW","AWOS","November 2013","01-OCT-37","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","32.917, -80.633","","102 FEET","","","",""
"101","002",202,"SUMTER AIRPORT","SC","SUMTER","US","SUMTER AIRPORT","SMS","AWOS","November 2013","01-FEB-57","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34, -80.367","","181 FEET","","","",""
"102","002",203,"BEAUFORT COUNTY AIRPORT","NC","BEAUFORT","US","BEAUFORT COUNTY AIRPORT","ARW","AWOS","November 2013","01-DEC-73","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","32.4, -80.633","","125 FEET","","","",""
"103","002",204,"CONWAY HORRY COUNTY AIRPORT","SC","HORRY","US","CONWAY HORRY COUNTY AIRPORT","HYW","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.828, -79.122","","33 FEET","","","",""
"104","002",205,"LINCOLN REGIONAL AIRPORT KARL HARDER FIELD","CA","PLACER","US","LINCOLN REGIONAL AIRPORT KARL HARDER FIELD","LHM","AWOS","November 2013","01-JUL-44","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","38.909, -121.351","","122 FEET","","","",""
"105","002",206,"COLUMBIA AIRPORT","CA","TUOLUMNE","US","COLUMBIA AIRPORT","O22","AWOS","November 2013","01-APR-40","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","38.033, -120.417","","2120 FEET","","","",""
"106","002",207,"BRANSON AIRPORT","MO","TANEY","US","BRANSON AIRPORT","BBG","AWOS","November 2013","01-OCT-08","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","36.533, -93.2","","1303 FEET","","","",""
"107","002",208,"HOUSTON EXECUTIVE AIRPORT","TX","WALLER","US","HOUSTON EXECUTIVE AIRPORT","TME","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","29.8, -95.9","","168 FEET","","","",""
"108","002",209,"BOWIE MUNICIPAL AIRPORT","TX","MONTAGUE","US","BOWIE MUNICIPAL AIRPORT","0F2","AWOS","November 2013","01-MAY-66","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","33.6, -97.783","","1103 FEET","","","",""
"109","002",210,"ELIZABETHTON MUNICIPAL AIRPORT","TN","CARTER","US","ELIZABETHTON MUNICIPAL AIRPORT","0A9","AWOS","November 2013","01-JUN-52","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","36.367, -82.167","","1595 FEET","","","",""
"110","002",211,"MADISON MUNICIPAL AIRPORT","SD","LAKE","US","MADISON MUNICIPAL AIRPORT","MDS","AWOS","November 2013","01-JAN-65","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","44.016, -97.086","","1716 FEET","","","",""
"111","002",212,"BLACKWELL TONKAWA MUNICIPAL AIRPORT","OK","KAY","US","BLACKWELL TONKAWA MUNICIPAL AIRPORT","BKN","AWOS","November 2013","01-SEP-74","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","36.75, -97.35","","1031 FEET","","","",""
"112","002",213,"PAMPA MESA VISTA AIRPORT","TX","ROBERTS","US","PAMPA MESA VISTA AIRPORT","BPC","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","35.883, -101.033","","2773 FEET","","","",""
"113","002",214,"STIGLER REGIONAL AIRPORT","OK","HASKELL","US","STIGLER REGIONAL AIRPORT","GZL","AWOS","November 2013","01-JAN-77","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","35.283, -95.1","","601 FEET","","","",""
"114","002",215,"CLARENCE E PAGE MUNICIPAL AIRPORT","OK","CANADIAN","US","CLARENCE E PAGE MUNICIPAL AIRPORT","RCE","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","35.483, -97.817","","1355 FEET","","","",""
"115","002",216,"JACK BARSTOW AIRPORT","MI","MIDLAND","US","JACK BARSTOW AIRPORT","IKW","AWOS","November 2013","01-SEP-48","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","43.663, -84.261","","637 FEET","","","",""
"116","002",217,"MARLBORO COUNTY JETPPORT H E AVENT FIELD","SC","MARLBORO","US","MARLBORO COUNTY JETPORT H E AVENT FIELD","BBP","AWOS","November 2013","01-JAN-01","ADDED TO REPOSITORY USING ISD, AIRNAV.COM, FAA PUBLICATIONS AS SOURCE FOR AWOS/AWSS/METAR LOAD PROJECT.  NCDC RECEIVING DATA ON GTS FOR THESE STATIONS. WBANS WERE AUTO-GENERATED STARTING AT 00100.","34.617, -79.733","","148 FEET","","","",""
